customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Total Claim Amount,Policy Type,Vehicle Class,State,Gender
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,YP37291,0,0,High School or Below,7854.771821,36409.0,66.0,0,316.8,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RX93631,0,0,Bachelor,6438.97103,90035.0,80.0,0,141.628547,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GS26763,0,0,Bachelor,11633.57855,39669.0,98.0,0,492.935479,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SK74843,0,0,Master,2442.422113,57963.0,61.0,0,42.160829,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AG47947,0,0,High School or Below,14024.35839,81872.0,115.0,0,256.43803,Personal Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LQ23049,0,0,High School or Below,2491.257604,25965.0,65.0,0,329.206567,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VF10088,0,0,High School or Below,3410.199334,59662.0,85.0,0,10.168824,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OJ65428,0,0,College,3842.028065,27906.0,102.0,0,489.6,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZF48094,0,0,High School or Below,3339.853704,51032.0,83.0,0,349.954886,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TN56613,0,0,Bachelor,5358.269985,83771.0,133.0,0,482.328161,Personal Auto,Sports Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IA33339,0,0,Bachelor,9268.672154,57052.0,115.0,1,483.62724,Corporate Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UB28078,0,0,Master,4200.373728,51510.0,106.0,0,688.547375,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZK60855,0,0,College,4829.571981,34819.0,61.0,0,185.898327,Corporate Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CM73149,0,0,Bachelor,14244.73069,31189.0,122.0,0,585.6,Personal Auto,Sports Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SC81807,0,0,College,4095.201692,32180.0,103.0,0,558.835255,Special Auto,Sports Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DS57918,0,0,Bachelor,33718.8424,27500.0,114.0,0,472.280461,Corporate Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TN29644,0,0,College,7540.054749,67018.0,94.0,0,104.427573,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UL17918,0,0,Bachelor,2821.002026,0.0,77.0,0,436.369797,Corporate Auto,Two-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MJ25422,0,0,College,36695.90627,0.0,199.0,0,1062.090461,Personal Auto,Luxury SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FG21377,0,0,Bachelor,19731.34147,33588.0,62.0,0,419.921897,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BQ15946,0,0,Doctor,6685.069081,56270.0,83.0,0,398.4,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CO53249,0,0,College,8408.317401,82800.0,70.0,0,442.194796,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XS83731,0,0,College,7371.58568,0.0,68.0,0,425.137341,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VH41477,0,0,High School or Below,4742.106389,63891.0,119.0,0,7.651121,Corporate Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AT13963,0,0,Master,15865.166,43946.0,133.0,0,415.98615,Corporate Auto,Sports Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XU49878,0,0,Bachelor,5396.311664,62039.0,68.0,1,265.877583,Personal Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RY10920,0,0,College,4330.38602,60475.0,107.0,0,513.6,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OC32181,0,0,High School or Below,5708.024308,70279.0,71.0,0,331.231484,Special Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OE19653,0,0,High School or Below,3500.855508,0.0,93.0,0,446.4,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WG39961,0,0,High School or Below,3919.366722,66676.0,97.0,0,558.099357,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QY78671,0,0,High School or Below,2910.317298,12048.0,77.0,0,369.6,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SY48591,0,0,College,4827.77681,0.0,68.0,0,326.4,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SM16060,0,0,College,4811.740943,0.0,68.0,0,619.07199,Personal Auto,Two-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FW53453,0,0,Master,7834.151482,36094.0,99.0,1,456.50357,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KU42210,0,0,Bachelor,14666.23121,0.0,61.0,0,439.2,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XR74789,0,0,College,7199.645715,63328.0,89.0,0,427.2,Personal Auto,Two-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GB39602,0,0,High School or Below,3914.719645,0.0,112.0,0,587.861936,Corporate Auto,Sports Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SK93727,0,0,High School or Below,9470.273932,36121.0,118.0,0,1107.145019,Personal Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OM37845,0,0,Master,5479.555081,56005.0,68.0,1,326.4,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VR45143,0,0,High School or Below,2488.241391,48597.0,71.0,5,305.697525,Corporate Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GF35623,0,0,High School or Below,5886.615741,0.0,81.0,0,583.2,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AF47139,0,0,College,8406.385414,42540.0,70.0,0,43.548973,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IS48950,0,0,College,8685.91529,87544.0,109.0,1,523.2,Corporate Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NC98544,0,0,High School or Below,25030.37545,26292.0,80.0,2,384.0,Personal Auto,Two-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AD12500,0,0,High School or Below,17822.56375,42696.0,228.0,0,1273.741085,Personal Auto,Luxury Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZE59681,0,0,College,2798.679988,88009.0,71.0,0,266.52482,Corporate Auto,Two-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JQ91314,0,0,College,3288.6575,0.0,97.0,0,1026.315988,Personal Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WX92260,0,0,College,2004.350666,0.0,66.0,4,316.8,Corporate Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MO21402,0,0,Master,13736.1325,16181.0,181.0,0,1261.319869,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QY41319,0,0,College,4411.65582,0.0,62.0,0,446.4,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WE90911,0,0,Bachelor,5392.440611,75438.0,136.0,0,438.480672,Personal Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KB90888,0,0,High School or Below,2561.576924,0.0,73.0,0,842.87608,Corporate Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NN87570,0,0,Bachelor,6057.07208,27681.0,83.0,0,398.4,Corporate Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PD94315,0,0,Bachelor,22256.69368,23444.0,196.0,0,940.8,Corporate Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IN65727,0,0,Master,2693.530229,63684.0,68.0,0,343.889585,Personal Auto,Two-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FB76635,0,0,College,4296.604128,61737.0,107.0,0,495.670802,Personal Auto,Sports Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RF58958,0,0,High School or Below,11624.82149,0.0,113.0,0,813.6,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AZ15952,0,0,Bachelor,8749.496793,52373.0,111.0,0,186.160527,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KP22549,0,0,Bachelor,3155.911309,58213.0,79.0,0,39.714767,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QC34927,0,0,High School or Below,3317.904817,74142.0,83.0,0,398.4,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WD87578,0,0,High School or Below,7821.188278,0.0,109.0,0,784.8,Personal Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ER51965,0,0,College,4240.925575,49746.0,111.0,3,589.298521,Corporate Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LA53648,0,0,High School or Below,8992.779137,0.0,129.0,0,1059.572464,Personal Auto,SUV,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FX73249,0,0,Bachelor,7304.15545,0.0,104.0,0,499.2,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WF53890,0,0,Bachelor,5217.513287,39854.0,66.0,0,261.930545,Personal Auto,Two-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QL35310,0,0,Master,2725.356404,36650.0,69.0,1,56.60333,Corporate Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FY30870,0,0,High School or Below,18569.50063,32756.0,93.0,0,381.118731,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JF73533,0,0,College,9985.366015,36268.0,86.0,1,531.164627,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IW70308,0,0,Bachelor,8257.666512,23815.0,73.0,0,424.330166,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZS50183,0,0,College,8002.308333,0.0,107.0,0,513.6,Corporate Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EU38033,0,0,High School or Below,5897.745369,39188.0,74.0,0,355.2,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZJ86769,0,0,College,4686.469674,58089.0,118.0,0,566.4,Personal Auto,SUV,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JZ90556,0,0,High School or Below,5943.07303,62120.0,74.0,0,28.31732,Corporate Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OQ43721,0,0,High School or Below,2648.471057,26540.0,69.0,0,378.432035,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NI71089,0,0,College,4650.063763,28215.0,65.0,0,468.0,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZF84966,0,0,Doctor,44856.11397,61675.0,123.0,0,482.550044,Corporate Auto,SUV,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LN11802,0,0,Master,26570.34335,0.0,100.0,0,480.0,Personal Auto,Sports Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CG92708,0,0,College,2951.294057,69600.0,74.0,0,341.396161,Personal Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TH59993,0,0,College,2464.510412,40982.0,62.0,0,106.665934,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WH76688,0,0,Bachelor,5555.830205,74015.0,72.0,0,471.443077,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NK82261,0,0,High School or Below,3199.703983,0.0,94.0,0,1121.876091,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FI93397,0,0,Bachelor,2776.317884,0.0,79.0,0,509.028102,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FO33051,0,0,College,16355.31386,29439.0,146.0,0,700.8,Personal Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZE40223,0,0,College,7329.889139,0.0,108.0,0,518.4,Personal Auto,Sports Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,II49996,0,0,Bachelor,5555.830205,74015.0,72.0,0,471.443077,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AX71707,0,0,College,6383.482152,67881.0,79.0,0,391.039166,Personal Auto,Two-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GF38306,0,0,High School or Below,7758.588506,96162.0,97.0,0,376.569009,Corporate Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TN54884,0,0,College,14932.09982,39049.0,63.0,0,294.75626,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DD27635,0,0,Doctor,8047.410936,29808.0,105.0,1,52.456587,Personal Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NX84287,0,0,Master,10861.515,65727.0,134.0,0,363.995013,Corporate Auto,SUV,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EO38569,0,0,High School or Below,2195.295372,0.0,62.0,1,446.4,Personal Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FF77476,0,0,High School or Below,2397.036098,22283.0,65.0,0,572.072106,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CW92156,0,0,College,4070.045873,37435.0,105.0,0,314.441585,Personal Auto,SUV,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XA53408,0,0,College,5578.522348,27756.0,71.0,0,735.733206,Corporate Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CV86445,0,0,High School or Below,8139.525579,86876.0,68.0,0,118.810361,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TK32843,0,0,Bachelor,7444.939419,0.0,114.0,0,863.861736,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EV14053,0,0,High School or Below,7295.332712,34062.0,91.0,0,603.350571,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IY38767,0,0,High School or Below,5325.724541,0.0,73.0,0,496.474767,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VJ34494,0,0,College,2442.212317,0.0,69.0,0,331.2,Corporate Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SN36487,0,0,College,10307.65258,78358.0,128.0,0,614.4,Corporate Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SW88021,0,0,Bachelor,2461.797738,12222.0,67.0,1,321.6,Corporate Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,US43945,0,0,Bachelor,2521.684392,41247.0,64.0,0,307.2,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QC93181,0,0,College,25464.82059,13663.0,97.0,0,465.6,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XS89049,0,0,College,2822.591481,25531.0,74.0,0,355.2,Personal Auto,Two-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QR79788,0,0,College,5811.996703,58643.0,74.0,0,329.46648,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WG51244,0,0,Bachelor,21850.34627,48107.0,190.0,2,912.0,Corporate Auto,Luxury SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BF56053,0,0,Bachelor,9320.240511,18643.0,119.0,0,571.2,Corporate Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AN97123,0,0,College,22305.32351,0.0,102.0,0,401.528957,Personal Auto,Two-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VS30147,0,0,Master,22118.81261,58645.0,110.0,0,427.723646,Personal Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FY70464,0,0,Bachelor,7218.16275,95058.0,177.0,0,89.712324,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BG19572,0,0,Bachelor,6117.034997,0.0,87.0,0,1032.609293,Corporate Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LR43989,0,0,High School or Below,4882.289803,19715.0,66.0,4,475.2,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ER10834,0,0,Master,2674.07551,68787.0,66.0,0,105.379402,Personal Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WL46620,0,0,Bachelor,7724.678387,29056.0,66.0,0,355.531267,Personal Auto,Two-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MO27230,0,0,College,4708.203284,47829.0,117.0,1,561.6,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HD32695,0,0,Bachelor,4447.423455,13128.0,118.0,0,771.878514,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ED89934,0,0,College,4823.558028,58946.0,121.0,0,486.720776,Personal Auto,SUV,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WU63862,0,0,College,5420.361822,31614.0,71.0,0,234.683628,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EW27959,0,0,Bachelor,7583.141211,44667.0,65.0,0,245.661376,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IG15771,0,0,College,3852.425156,0.0,111.0,0,937.824847,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PJ84431,0,0,High School or Below,7647.451823,91512.0,189.0,0,907.2,Personal Auto,Luxury Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RW46214,0,0,High School or Below,5229.68034,26540.0,69.0,1,331.2,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VP91482,0,0,Bachelor,3614.078436,0.0,103.0,0,741.6,Personal Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DZ48278,0,0,High School or Below,2853.512645,38798.0,72.0,0,332.945455,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HC37968,0,0,Bachelor,8543.325539,0.0,117.0,0,561.6,Personal Auto,Sports Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CQ15251,0,0,Bachelor,5150.416511,65629.0,64.0,0,89.411365,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QD36906,0,0,Master,8723.667123,33291.0,73.0,1,172.226165,Personal Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BG95711,0,0,College,16477.47799,57264.0,84.0,1,129.249842,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HR44460,0,0,Bachelor,26338.58626,60970.0,110.0,0,94.496547,Personal Auto,SUV,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NE57101,0,0,College,4244.470352,34220.0,109.0,1,523.2,Corporate Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UQ34669,0,0,Master,5757.442258,88997.0,72.0,0,174.041566,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BL42392,0,0,Doctor,4826.831451,18779.0,63.0,0,215.255721,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WC52068,0,0,College,8092.87696,50825.0,102.0,0,369.614729,Corporate Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GB20532,0,0,High School or Below,3011.270628,0.0,86.0,0,569.130423,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XS74432,0,0,High School or Below,8663.919296,29218.0,72.0,0,502.369442,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,YA10507,0,0,High School or Below,2471.528431,95697.0,61.0,0,114.273025,Special Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NL59273,0,0,Doctor,5627.297887,61486.0,70.0,0,334.13351,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BZ81849,0,0,Bachelor,7494.087341,0.0,68.0,0,326.4,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MF83904,0,0,Bachelor,5452.625449,17723.0,72.0,0,345.6,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MH14039,0,0,High School or Below,2592.437797,72421.0,65.0,0,312.0,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XJ26467,0,0,College,6721.893743,36510.0,84.0,0,286.781601,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BC53546,0,0,Bachelor,5500.576161,35396.0,70.0,0,336.0,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KB58189,0,0,College,2550.659053,69230.0,63.0,0,283.241868,Special Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FF31523,0,0,Master,7771.582097,28054.0,195.0,1,571.663256,Corporate Auto,SUV,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EE98024,0,0,College,4236.301454,25866.0,109.0,0,523.2,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QA50777,0,0,Bachelor,9025.067525,23675.0,117.0,0,707.925645,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HW36182,0,0,Master,2615.911934,0.0,71.0,0,340.8,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SB64064,0,0,Bachelor,2396.219292,0.0,66.0,2,433.160284,Personal Auto,Four-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MY60905,0,0,Bachelor,4784.416267,0.0,68.0,0,326.4,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FB77856,0,0,College,3873.647046,28142.0,105.0,0,701.708239,Personal Auto,Sports Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XQ93931,0,0,College,7806.137458,23706.0,68.0,1,326.4,Corporate Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WA74455,0,0,College,4717.625727,0.0,131.0,0,628.8,Personal Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GK98989,0,0,Bachelor,5625.908671,0.0,85.0,0,872.203927,Corporate Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VA35421,0,0,Master,5182.941518,83527.0,64.0,1,39.127298,Personal Auto,Two-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BB41401,0,0,High School or Below,6005.214792,26876.0,76.0,0,364.8,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RQ16234,0,0,High School or Below,9837.507586,55099.0,122.0,0,260.265417,Corporate Auto,Sports Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DO83789,0,0,College,5206.028448,71661.0,65.0,0,312.0,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AK46006,0,0,Bachelor,36293.14678,18047.0,242.0,0,1350.379181,Personal Auto,Luxury SUV,Oregon,M
